text,doc_type,label,amount
"Rwanda Revenue Authority
P.O. Box 3987, Kigali

Dear Kanombe Logistics,
RE: Your TIN 743989866 – Notice of assessment
We write with reference to your account for the period 2022-10. Please respond within 15 working days.
Yours faithfully,
Commissioner General, RRA",correspondence,correspondence,2094810.0
"Rwanda Revenue Authority
P.O. Box 3987, Kigali

Dear Rwanda Fresh Ltd,
RE: Your TIN 632501508 – Notice of assessment
We write with reference to your account for the period 2021-01. Please respond within 15 working days.
Yours faithfully,
Commissioner General, RRA",correspondence,correspondence,5958131.0
"TAX AUDIT REPORT
Rwanda Revenue Authority – Audit Division
Taxpayer: Remera Electronics
TIN: 320456760
Audit Period: 2023-03
Scope: VAT, PAYE, CIT
Findings: No irregularities found
Recommended Action: Issue penalty notice",audit_report,filing,83741.0
"PAY AS YOU EARN DECLARATION
Rwanda Revenue Authority
Employer: Yvonne Kamanzi
TIN: 777890337
Month: 2024
Total Employees: 55
Gross Salaries: 200676 RWF
PAYE Withheld: 60203 RWF
Declaration filed in compliance with Income Tax Law",paye_declaration,declaration,200676.0
"CORPORATE INCOME TAX RETURN
Rwanda Revenue Authority
Company: Innocent Kamanzi
TIN: 291707402
Financial Year: 2021
Taxable Income: 1567625 RWF
CIT at 30%: 470288 RWF
Advance Tax Paid: 156762 RWF
Balance Due: 313525 RWF",cit_filing,filing,1567625.0
"PAY AS YOU EARN DECLARATION
Rwanda Revenue Authority
Employer: Claudine Bizimana
TIN: 589844971
Month: 2021-06
Total Employees: 139
Gross Salaries: 5457430 RWF
PAYE Withheld: 1637229 RWF
Declaration filed in compliance with Income Tax Law",paye_declaration,declaration,5457430.0
"CORPORATE INCOME TAX RETURN
Rwanda Revenue Authority
Company: Amahoro Construction
TIN: 953515359
Financial Year: 2021-04
Taxable Income: 5976637 RWF
CIT at 30%: 1792991 RWF
Advance Tax Paid: 597664 RWF
Balance Due: 1195327 RWF",cit_filing,filing,5976637.0
"APPLICATION FOR TAX REFUND
Rwanda Revenue Authority
Taxpayer: Gahanga Agro
TIN: 947813439
Period: 2021
Overpaid Amount: 5013958 RWF
Reason: Excess VAT input credits
Bank Account: 319401
Bank: Bank of Kigali",refund_request,declaration,5013958.0
"PAY AS YOU EARN DECLARATION
Rwanda Revenue Authority
Employer: Inzora Tech
TIN: 279780397
Month: 2024-07
Total Employees: 135
Gross Salaries: 5229195 RWF
PAYE Withheld: 1568758 RWF
Declaration filed in compliance with Income Tax Law",paye_declaration,declaration,5229195.0
"TAX AUDIT REPORT
Rwanda Revenue Authority – Audit Division
Taxpayer: Ruliba Ceramics
TIN: 845724084
Audit Period: 2023-12
Scope: VAT, PAYE, CIT
Findings: Minor discrepancies noted
Recommended Action: Refer for further investigation",audit_report,filing,3259972.0
"WITHHOLDING TAX DECLARATION
Rwanda Revenue Authority
Withholder: Kanombe Logistics
TIN: 351668540
Period: 2023-04
Nature of Payment: Services
Gross Amount: 11028031 RWF
WHT Rate: 15%
Tax Withheld: 1654205 RWF",withholding_tax,declaration,11028031.0
"PAY AS YOU EARN DECLARATION
Rwanda Revenue Authority
Employer: Marie Bizimana
TIN: 577283948
Month: 2024
Total Employees: 136
Gross Salaries: 260066 RWF
PAYE Withheld: 78020 RWF
Declaration filed in compliance with Income Tax Law",paye_declaration,declaration,260066.0
"Rwanda Revenue Authority
P.O. Box 3987, Kigali

Dear Kimironko Supermarket,
RE: Your TIN 963830093 – Request for information
We write with reference to your account for the period 2023. Please respond within 15 working days.
Yours faithfully,
Commissioner General, RRA",correspondence,correspondence,175144.0
"PAY AS YOU EARN DECLARATION
Rwanda Revenue Authority
Employer: Innocent Hakizimana
TIN: 686962999
Month: 2020-05
Total Employees: 23
Gross Salaries: 567972 RWF
PAYE Withheld: 170392 RWF
Declaration filed in compliance with Income Tax Law",paye_declaration,declaration,567972.0
"WITHHOLDING TAX DECLARATION
Rwanda Revenue Authority
Withholder: Rebero Holdings
TIN: 425038380
Period: 2022-04
Nature of Payment: Services
Gross Amount: 31112316 RWF
WHT Rate: 15%
Tax Withheld: 4666847 RWF",withholding_tax,declaration,31112316.0
"TAX CLEARANCE CERTIFICATE
Rwanda Revenue Authority
This is to certify that Alice Ndayishimiye (TIN: 535679851) has no outstanding tax obligations as of 2024. All taxes including VAT, PAYE, and CIT have been paid in full. Certificate valid for 3 months from date of issue.",tax_clearance,certificate,5357898.0
"WITHHOLDING TAX DECLARATION
Rwanda Revenue Authority
Withholder: Ruliba Ceramics
TIN: 730290352
Period: 2024-08
Nature of Payment: Services
Gross Amount: 3143921 RWF
WHT Rate: 15%
Tax Withheld: 471588 RWF",withholding_tax,declaration,3143921.0
"FINANCIAL STATEMENTS
Yvonne Hakizimana
TIN: 132324001
Year Ended: 2022-03
Total Revenue: 736812 RWF
Total Expenses: 515768 RWF
Net Profit Before Tax: 221044 RWF
Prepared in accordance with IFRS as adopted in Rwanda",financial_statement,filing,736812.0
"WITHHOLDING TAX DECLARATION
Rwanda Revenue Authority
Withholder: Remera Electronics
TIN: 919094911
Period: 2024-05
Nature of Payment: Services
Gross Amount: 167571 RWF
WHT Rate: 15%
Tax Withheld: 25136 RWF",withholding_tax,declaration,167571.0
"APPLICATION FOR TAX REFUND
Rwanda Revenue Authority
Taxpayer: Remera Electronics
TIN: 509437695
Period: 2021
Overpaid Amount: 2492336 RWF
Reason: Excess VAT input credits
Bank Account: 770043
Bank: Bank of Kigali",refund_request,declaration,2492336.0
"TAX CLEARANCE CERTIFICATE
Rwanda Revenue Authority
This is to certify that Marie Hakizimana (TIN: 290735311) has no outstanding tax obligations as of 2020-12. All taxes including VAT, PAYE, and CIT have been paid in full. Certificate valid for 3 months from date of issue.",tax_clearance,certificate,186026.0
"WITHHOLDING TAX DECLARATION
Rwanda Revenue Authority
Withholder: Innocent Nkurunziza
TIN: 588191420
Period: 2020-06
Nature of Payment: Services
Gross Amount: 992658 RWF
WHT Rate: 15%
Tax Withheld: 148899 RWF",withholding_tax,declaration,992658.0
"NOTICE OF PENALTY
Rwanda Revenue Authority
To: Inzora Tech
TIN: 517677937
Period: 2021-03
This notice informs you of a penalty of 190356 RWF for late filing of tax returns. Payment must be made within 30 days to avoid further interest charges under the Tax Procedures Law.",penalty_notice,correspondence,1903559.0
"APPLICATION FOR TAX REFUND
Rwanda Revenue Authority
Taxpayer: Isange Distributors
TIN: 639528440
Period: 2023
Overpaid Amount: 23650164 RWF
Reason: Excess VAT input credits
Bank Account: 651400
Bank: Bank of Kigali",refund_request,declaration,23650164.0
"TAX AUDIT REPORT
Rwanda Revenue Authority – Audit Division
Taxpayer: Masaka Textiles
TIN: 594140885
Audit Period: 2023
Scope: VAT, PAYE, CIT
Findings: Minor discrepancies noted
Recommended Action: Issue penalty notice",audit_report,filing,527616.0
"APPLICATION FOR TAX REFUND
Rwanda Revenue Authority
Taxpayer: Inyange Industries
TIN: 545659507
Period: 2021-03
Overpaid Amount: 6657104 RWF
Reason: Excess VAT input credits
Bank Account: 832453
Bank: Bank of Kigali",refund_request,declaration,6657104.0
"APPLICATION FOR TAX REFUND
Rwanda Revenue Authority
Taxpayer: Solange Habimana
TIN: 357370819
Period: 2021-05
Overpaid Amount: 3908112 RWF
Reason: Excess VAT input credits
Bank Account: 617459
Bank: Bank of Kigali",refund_request,declaration,3908112.0
"FINANCIAL STATEMENTS
Ubumwe Investments
TIN: 495923044
Year Ended: 2020-02
Total Revenue: 7609529 RWF
Total Expenses: 5326670 RWF
Net Profit Before Tax: 2282859 RWF
Prepared in accordance with IFRS as adopted in Rwanda",financial_statement,filing,7609529.0
"NOTICE OF PENALTY
Rwanda Revenue Authority
To: Jean Nkurunziza
TIN: 785977815
Period: 2023-07
This notice informs you of a penalty of 259865 RWF for late filing of tax returns. Payment must be made within 30 days to avoid further interest charges under the Tax Procedures Law.",penalty_notice,correspondence,2598646.0
"PAY AS YOU EARN DECLARATION
Rwanda Revenue Authority
Employer: Amahoro Construction
TIN: 451232074
Month: 2023-08
Total Employees: 173
Gross Salaries: 480779 RWF
PAYE Withheld: 144234 RWF
Declaration filed in compliance with Income Tax Law",paye_declaration,declaration,480779.0
"Rwanda Revenue Authority
P.O. Box 3987, Kigali

Dear Inyange Industries,
RE: Your TIN 283168644 – Notice of assessment
We write with reference to your account for the period 2020. Please respond within 15 working days.
Yours faithfully,
Commissioner General, RRA",correspondence,correspondence,1791725.0
"VALUE ADDED TAX RETURN
Rwanda Revenue Authority
Taxpayer: Amahoro Construction
TIN: 573152913
Tax Period: 2022
Output VAT: 265807 RWF
Input VAT: 67578 RWF
Net VAT Payable: 198229 RWF
Filing Date: 2026-05-08
Signature of authorized person",vat_return,filing,225260.0
"VALUE ADDED TAX RETURN
Rwanda Revenue Authority
Taxpayer: Ruliba Ceramics
TIN: 788281593
Tax Period: 2020-07
Output VAT: 3522082 RWF
Input VAT: 895444 RWF
Net VAT Payable: 2626637 RWF
Filing Date: 2026-05-08
Signature of authorized person",vat_return,filing,2984815.0
"WITHHOLDING TAX DECLARATION
Rwanda Revenue Authority
Withholder: Kimironko Supermarket
TIN: 356130725
Period: 2021
Nature of Payment: Services
Gross Amount: 191710 RWF
WHT Rate: 15%
Tax Withheld: 28756 RWF",withholding_tax,declaration,191710.0
"PAY AS YOU EARN DECLARATION
Rwanda Revenue Authority
Employer: Inyange Industries
TIN: 877401428
Month: 2021-01
Total Employees: 88
Gross Salaries: 619674 RWF
PAYE Withheld: 185902 RWF
Declaration filed in compliance with Income Tax Law",paye_declaration,declaration,619674.0
"WITHHOLDING TAX DECLARATION
Rwanda Revenue Authority
Withholder: Remera Electronics
TIN: 559432973
Period: 2020
Nature of Payment: Services
Gross Amount: 2254759 RWF
WHT Rate: 15%
Tax Withheld: 338214 RWF",withholding_tax,declaration,2254759.0
"FINANCIAL STATEMENTS
Claudine Nkurunziza
TIN: 806480997
Year Ended: 2022-11
Total Revenue: 274668 RWF
Total Expenses: 192268 RWF
Net Profit Before Tax: 82400 RWF
Prepared in accordance with IFRS as adopted in Rwanda",financial_statement,filing,274668.0
"NOTICE OF PENALTY
Rwanda Revenue Authority
To: Inyange Industries
TIN: 370518677
Period: 2020-10
This notice informs you of a penalty of 503308 RWF for late filing of tax returns. Payment must be made within 30 days to avoid further interest charges under the Tax Procedures Law.",penalty_notice,correspondence,5033085.0
"CORPORATE INCOME TAX RETURN
Rwanda Revenue Authority
Company: Bugesera Dairy
TIN: 815509975
Financial Year: 2023-02
Taxable Income: 4739274 RWF
CIT at 30%: 1421782 RWF
Advance Tax Paid: 473927 RWF
Balance Due: 947855 RWF",cit_filing,filing,4739274.0
"APPLICATION FOR TAX REFUND
Rwanda Revenue Authority
Taxpayer: Kigali Trading Co
TIN: 349758689
Period: 2020-10
Overpaid Amount: 712267 RWF
Reason: Excess VAT input credits
Bank Account: 749871
Bank: Bank of Kigali",refund_request,declaration,712267.0
"PAY AS YOU EARN DECLARATION
Rwanda Revenue Authority
Employer: Alice Umubyeyi
TIN: 418487640
Month: 2021-03
Total Employees: 65
Gross Salaries: 5186655 RWF
PAYE Withheld: 1555996 RWF
Declaration filed in compliance with Income Tax Law",paye_declaration,declaration,5186655.0
"TAX AUDIT REPORT
Rwanda Revenue Authority – Audit Division
Taxpayer: Alice Habimana
TIN: 659282971
Audit Period: 2023-11
Scope: VAT, PAYE, CIT
Findings: Significant underpayment identified
Recommended Action: Issue penalty notice",audit_report,filing,6992502.0
"WITHHOLDING TAX DECLARATION
Rwanda Revenue Authority
Withholder: Umucyo Pharmacy
TIN: 960552321
Period: 2021-10
Nature of Payment: Services
Gross Amount: 3735202 RWF
WHT Rate: 15%
Tax Withheld: 560280 RWF",withholding_tax,declaration,3735202.0
"Rwanda Revenue Authority
P.O. Box 3987, Kigali

Dear Claudine Habimana,
RE: Your TIN 781146329 – Request for information
We write with reference to your account for the period 2021. Please respond within 15 working days.
Yours faithfully,
Commissioner General, RRA",correspondence,correspondence,1003841.0
"Rwanda Revenue Authority
P.O. Box 3987, Kigali

Dear Solange Kamanzi,
RE: Your TIN 362986175 – Notice of assessment
We write with reference to your account for the period 2023-03. Please respond within 15 working days.
Yours faithfully,
Commissioner General, RRA",correspondence,correspondence,1855572.0
"Rwanda Revenue Authority
P.O. Box 3987, Kigali

Dear Alice Ndayishimiye,
RE: Your TIN 505571070 – Meeting invitation
We write with reference to your account for the period 2021-08. Please respond within 15 working days.
Yours faithfully,
Commissioner General, RRA",correspondence,correspondence,3568944.0
"FINANCIAL STATEMENTS
Inzora Tech
TIN: 914817912
Year Ended: 2022-10
Total Revenue: 4074330 RWF
Total Expenses: 2852031 RWF
Net Profit Before Tax: 1222299 RWF
Prepared in accordance with IFRS as adopted in Rwanda",financial_statement,filing,4074330.0
"Rwanda Revenue Authority
P.O. Box 3987, Kigali

Dear Innocent Niyomugabo,
RE: Your TIN 616302679 – Request for information
We write with reference to your account for the period 2020. Please respond within 15 working days.
Yours faithfully,
Commissioner General, RRA",correspondence,correspondence,3217401.0
"TAX AUDIT REPORT
Rwanda Revenue Authority – Audit Division
Taxpayer: Nyabugogo Transport
TIN: 523751880
Audit Period: 2022-07
Scope: VAT, PAYE, CIT
Findings: No irregularities found
Recommended Action: Issue penalty notice",audit_report,filing,5172843.0
"FINANCIAL STATEMENTS
Inyange Industries
TIN: 308550942
Year Ended: 2023-05
Total Revenue: 7013120 RWF
Total Expenses: 4909184 RWF
Net Profit Before Tax: 2103936 RWF
Prepared in accordance with IFRS as adopted in Rwanda",financial_statement,filing,7013120.0
"TAX AUDIT REPORT
Rwanda Revenue Authority – Audit Division
Taxpayer: Remera Electronics
TIN: 555309840
Audit Period: 2021-04
Scope: VAT, PAYE, CIT
Findings: Significant underpayment identified
Recommended Action: Refer for further investigation",audit_report,filing,12771280.0
"CORPORATE INCOME TAX RETURN
Rwanda Revenue Authority
Company: Yvonne Uwimana
TIN: 373039702
Financial Year: 2021-10
Taxable Income: 5482500 RWF
CIT at 30%: 1644750 RWF
Advance Tax Paid: 548250 RWF
Balance Due: 1096500 RWF",cit_filing,filing,5482500.0
"FINANCIAL STATEMENTS
Diane Nkurunziza
TIN: 656774907
Year Ended: 2021
Total Revenue: 2833226 RWF
Total Expenses: 1983258 RWF
Net Profit Before Tax: 849968 RWF
Prepared in accordance with IFRS as adopted in Rwanda",financial_statement,filing,2833226.0
"TAX CLEARANCE CERTIFICATE
Rwanda Revenue Authority
This is to certify that Inzora Tech (TIN: 217332137) has no outstanding tax obligations as of 2024-06. All taxes including VAT, PAYE, and CIT have been paid in full. Certificate valid for 3 months from date of issue.",tax_clearance,certificate,1616855.0
"CORPORATE INCOME TAX RETURN
Rwanda Revenue Authority
Company: Kigali Trading Co
TIN: 204014085
Financial Year: 2020-12
Taxable Income: 2746488 RWF
CIT at 30%: 823946 RWF
Advance Tax Paid: 274649 RWF
Balance Due: 549298 RWF",cit_filing,filing,2746488.0
"TAX AUDIT REPORT
Rwanda Revenue Authority – Audit Division
Taxpayer: Pierre Kamanzi
TIN: 622344543
Audit Period: 2021-09
Scope: VAT, PAYE, CIT
Findings: No irregularities found
Recommended Action: None",audit_report,filing,3045196.0
"CORPORATE INCOME TAX RETURN
Rwanda Revenue Authority
Company: Isange Distributors
TIN: 378476998
Financial Year: 2023-08
Taxable Income: 4946438 RWF
CIT at 30%: 1483931 RWF
Advance Tax Paid: 494644 RWF
Balance Due: 989288 RWF",cit_filing,filing,4946438.0
"FINANCIAL STATEMENTS
Marie Mukamana
TIN: 131854320
Year Ended: 2024-04
Total Revenue: 5635989 RWF
Total Expenses: 3945192 RWF
Net Profit Before Tax: 1690797 RWF
Prepared in accordance with IFRS as adopted in Rwanda",financial_statement,filing,5635989.0
"VALUE ADDED TAX RETURN
Rwanda Revenue Authority
Taxpayer: Rwanda Fresh Ltd
TIN: 203983146
Tax Period: 2021-09
Output VAT: 2838309 RWF
Input VAT: 721604 RWF
Net VAT Payable: 2116705 RWF
Filing Date: 2026-05-08
Signature of authorized person",vat_return,filing,2405347.0
"TAX AUDIT REPORT
Rwanda Revenue Authority – Audit Division
Taxpayer: Bugesera Dairy
TIN: 498127494
Audit Period: 2022-06
Scope: VAT, PAYE, CIT
Findings: Minor discrepancies noted
Recommended Action: Issue penalty notice",audit_report,filing,14200330.0
"TAX AUDIT REPORT
Rwanda Revenue Authority – Audit Division
Taxpayer: Kigali Trading Co
TIN: 590613316
Audit Period: 2023-12
Scope: VAT, PAYE, CIT
Findings: Significant underpayment identified
Recommended Action: None",audit_report,filing,13003811.0
"WITHHOLDING TAX DECLARATION
Rwanda Revenue Authority
Withholder: Diane Umubyeyi
TIN: 652884702
Period: 2023
Nature of Payment: Services
Gross Amount: 21458701 RWF
WHT Rate: 15%
Tax Withheld: 3218805 RWF",withholding_tax,declaration,21458701.0
"TAX AUDIT REPORT
Rwanda Revenue Authority – Audit Division
Taxpayer: Umucyo Pharmacy
TIN: 751506825
Audit Period: 2023-07
Scope: VAT, PAYE, CIT
Findings: Minor discrepancies noted
Recommended Action: Issue penalty notice",audit_report,filing,7948434.0
